sent_correct	sent_wrong
Świat go wtedy nie obchodził.	Świat go wtedy nie obchodziło.
Tak już chyba na serio nie mówimy, a nasz cyniczny wiek jakąś aurę śmieszności wokół słowa zbudował.	Tak już chyba na serio nie mówimy, a nasz cyniczny wiek jakąś aurę śmieszności wokół słowa zbudowało.
Termin wyznaczony na dostosowanie prawa wewnętrznego do dyrektywy 2006/43/WE upłynął w dniu 28 czerwca 2008 r.	Termin wyznaczony na dostosowanie prawa wewnętrznego do dyrektywy 2006/43/WE upłynęło w dniu 28 czerwca 2008 r.
Dziadkowie kochali bardzo wnuki i synową, ale ich majątek, Wysokie, gonił resztkami.	Dziadkowie kochali bardzo wnuki i synową, ale ich majątek, Wysokie, goniło resztkami.
Tłumek protestujących przeciwko więzieniu dysydentów, przymusowym aborcjom, prześladowaniom w Tybecie i zagrożeniu Tajwanu liczył tylko 200-300 osób, znacznie mniej niż spodziewali się organizatorzy.	Tłumek protestujących przeciwko więzieniu dysydentów, przymusowym aborcjom, prześladowaniom w Tybecie i zagrożeniu Tajwanu liczyło tylko 200-300 osób, znacznie mniej niż spodziewali się organizatorzy.
Rebelianci z tak zwanej Wyzwoleńczej Armii Kosowa zajęli Belacewacz tydzień temu.	Rebelianci z tak zwanej Wyzwoleńczej Armii Kosowa zajęły Belacewacz tydzień temu.
Ten ogromny magazyn przez całe wieki pozostawał niewykorzystany.	Ten ogromny magazyn przez całe wieki pozostawało niewykorzystany.
Poduszkowiec, który unosi się 25 cm nad podłożem z szybkością od 50 km na godz. (na wodzie) do 105 (po lodzie), podczas tegorocznej powodzi wziął nawet udział w akcji ratunkowej.	Poduszkowiec, który unosi się 25 cm nad podłożem z szybkością od 50 km na godz. (na wodzie) do 105 (po lodzie), podczas tegorocznej powodzi wzięło nawet udział w akcji ratunkowej.
Koszt wydobycia tony węgla wzrósł w porównaniu z rokiem ubiegłym o 11,8 proc. (czyli 1 proc. poniżej inflacji).	Koszt wydobycia tony węgla wzrosło w porównaniu z rokiem ubiegłym o 11,8 proc. (czyli 1 proc. poniżej inflacji).
Prawnik powoli, mocno trzymając się liny, przeszedł na koniec trapu.	Prawnik powoli, mocno trzymając się liny, przeszło na koniec trapu.
Urząd, nawet na podstawie wadliwej decyzji, mógł ściągnąć niesłusznie naliczony podatek.	Urząd, nawet na podstawie wadliwej decyzji, mogło ściągnąć niesłusznie naliczony podatek.
Ale nieprzyjaciel nie następował na nią.	Ale nieprzyjaciel nie następowało na nią.
Wnuk Alexandre'a, Henrik, skrócił nazwisko do Vanger.	Wnuk Alexandre'a, Henrik, skróciło nazwisko do Vanger.
Biedny ptak, z szeroko otwartym dziobem, zwisał głową w dół, niby ułamana z krzewu kiść.	Biedny ptak, z szeroko otwartym dziobem, zwisało głową w dół, niby ułamana z krzewu kiść.
Rosnący ryk wielu gardeł rozbrzmiewał niczym huk morskich fal rozbijających się o skalisty brzeg.	Rosnący ryk wielu gardeł rozbrzmiewało niczym huk morskich fal rozbijających się o skalisty brzeg.
Prawie równocześnie dyrektor Okęcia w rozmowie z "Gazetą" dementował informację o zaginionych i przyznał, że "są ofiary śmiertelne" , ale odmawiał podania szczegółów.	Prawie równocześnie dyrektor Okęcia w rozmowie z "Gazetą" dementowało informację o zaginionych i przyznał, że "są ofiary śmiertelne" , ale odmawiał podania szczegółów.
W przypadku spółki Mettler-Toledo było oczywiste, że producent we Wspólnocie bezpośrednio kontrolował swą filię w Chinach.	W przypadku spółki Mettler-Toledo było oczywiste, że producent we Wspólnocie bezpośrednio kontrolowało swą filię w Chinach.
Burmistrz, Zbigniew Grzesiak, wyjaśnił, że są trudności w porozumieniu się z Urzędem Rejonowym.	Burmistrz, Zbigniew Grzesiak, wyjaśniło, że są trudności w porozumieniu się z Urzędem Rejonowym.
Jeszcze długo po przedstawieniu koninianie dyskutowali z aktorami o możliwości zorganizowania w mieście warsztatów teatralnych i festiwalu, bo plac przed magistratem bardzo przypadł im do gustu.	Jeszcze długo po przedstawieniu koninianie dyskutowali z aktorami o możliwości zorganizowania w mieście warsztatów teatralnych i festiwalu, bo plac przed magistratem bardzo przypadło im do gustu.
To skandal, żeby analfabeta, osobnik bez elementarnego wykształcenia, jakiś zarozumiały błazen chodził po całym Kroywenie i bezkarnie buntował nam mieszkańców miasta.	To skandal, żeby analfabeta, osobnik bez elementarnego wykształcenia, jakiś zarozumiały błazen chodziło po całym Kroywenie i bezkarnie buntował nam mieszkańców miasta.
Prosty chłopak, z zawodu ślusarz, a proszę, do czego doszedł: dwa domy, kilka samochodów, duże pieniądze.	Prosty chłopak, z zawodu ślusarz, a proszę, do czego doszło: dwa domy, kilka samochodów, duże pieniądze.
Jeden syn, którego odnalazła, zginął na froncie, a drugiego nie odnalazła.	Jeden syn, którego odnalazła, zginęło na froncie, a drugiego nie odnalazła.
W sobotę gmach sądu w Bielsku-Białej przypominał twierdzę.	W sobotę gmach sądu w Bielsku-Białej przypominało twierdzę.
Mąż Kamy zamówił koniak.	Mąż Kamy zamówiło koniak.
Handel detaliczny i hurtowy wzrósł dzięki utrzymującemu się optymizmowi klientów, rozwinął się również rynek usług konsumenckich.	Handel detaliczny i hurtowy wzrosło dzięki utrzymującemu się optymizmowi klientów, rozwinął się również rynek usług konsumenckich.
Mułła zaś, choć mówił o nim cały świat, pozostawał niewidzialny, bez twarzy.	Mułła zaś, choć mówił o nim cały świat, pozostawało niewidzialny, bez twarzy.
Kto kogo i po co filmował na sesji, czyli kibice kontra policja i radni	Kto kogo i po co filmowało na sesji, czyli kibice kontra policja i radni
Gatunek ten zwany przez myśliwych szopem ussuryjskim dostarczał cennego futra, dlatego w pierwszej połowie XX w. aklimatyzowano go również w europejskiej części ZSRR, skąd jenoty rozpoczęły ekspansję na zachód.	Gatunek ten zwany przez myśliwych szopem ussuryjskim dostarczało cennego futra, dlatego w pierwszej połowie XX w. aklimatyzowano go również w europejskiej części ZSRR, skąd jenoty rozpoczęły ekspansję na zachód.
Chorąży Nałęcz-Komornicki wydawał swoim moździerzystom komendy spokojnie i prawie beznamiętnie.	Chorąży Nałęcz-Komornicki wydawało swoim moździerzystom komendy spokojnie i prawie beznamiętnie.
Nie mogła udawać, że list z Afryki do niej nie dotarł.	Nie mogła udawać, że list z Afryki do niej nie dotarło.
Instytut ten w dniu 20 listopada 1945 r. zawarł umowę z Aleksandrem S., na podstawie której wydzierżawił mu zabudowany grunt, wyodrębniony podczas pomiarów przeprowadzonych w latach 1960-62 jako działka nr (...).	Instytut ten w dniu 20 listopada 1945 r. zawarło umowę z Aleksandrem S., na podstawie której wydzierżawił mu zabudowany grunt, wyodrębniony podczas pomiarów przeprowadzonych w latach 1960-62 jako działka nr (...).
Ale szaleniec po raz pierwszy chciał działać na własną rękę.	Ale szaleniec po raz pierwszy chciało działać na własną rękę.
Spadek cen żywności dotyczył przede wszystkim mięsa, zaś podwyżki cen warzyw i owoców były mniejsze niż się spodziewano.	Spadek cen żywności dotyczyło przede wszystkim mięsa, zaś podwyżki cen warzyw i owoców były mniejsze niż się spodziewano.
Niestety, słynny detektyw z fajką w zębach odszedł przedwcześnie i nie zdążył wyjaśnić, kim był Bolek.	Niestety, słynny detektyw z fajką w zębach odeszło przedwcześnie i nie zdążył wyjaśnić, kim był Bolek.
Zaproponował em poprawkę, aby Europejski Organ Nadzoru Bankowego, który mamy zamiar utworzyć, otrzymał kompetencje pozwalające mu realizować zadania z zakresu nadzoru ostrożnościowego.	Zaproponował em poprawkę, aby Europejski Organ Nadzoru Bankowego, który mamy zamiar utworzyć, otrzymało kompetencje pozwalające mu realizować zadania z zakresu nadzoru ostrożnościowego.
Adiutant Aleksander Szurek opisywał ostatnie tygodnie generała w Hiszpanii: "Wielkim przeżyciem dla obojga, dla generała i Isabelity, było zbliżające się rozstanie.	Adiutant Aleksander Szurek opisywało ostatnie tygodnie generała w Hiszpanii: "Wielkim przeżyciem dla obojga, dla generała i Isabelity, było zbliżające się rozstanie.
W 1839 r. Chiny starły się z Wielką Brytanią w I wojnie opiumowej po tym, jak gubernator generalny Hunanu i Hubei, Lin Zexu, zakazał handlu zagranicznego opium.	W 1839 r. Chiny starły się z Wielką Brytanią w I wojnie opiumowej po tym, jak gubernator generalny Hunanu i Hubei, Lin Zexu, zakazało handlu zagranicznego opium.
Poseł Mirosław Pietrewicz protestował w jego imieniu przeciwko lekceważeniu w budżecie potrzeb rolnictwa.	Poseł Mirosław Pietrewicz protestowało w jego imieniu przeciwko lekceważeniu w budżecie potrzeb rolnictwa.
Obszar kontrolowany przez Bogda Chana odpowiadał mniej więcej dawnej Mongolii Zewnętrznej z okresu Qing.	Obszar kontrolowany przez Bogda Chana odpowiadało mniej więcej dawnej Mongolii Zewnętrznej z okresu Qing.
- Czas koronowanych głów minął.	- Czas koronowanych głów minęło.
Na tym samym plakacie szef Biura Koncertowego, Zdzisław Pawlicki, napisał mi: "Z podziękowaniem i cichą nadzieją, że jednak będzie można tu wrócić".	Na tym samym plakacie szef Biura Koncertowego, Zdzisław Pawlicki, napisało mi: "Z podziękowaniem i cichą nadzieją, że jednak będzie można tu wrócić".
Tam było mniej ludzi bez pracy, więc wskaźnik bezrobocia po połączeniu od razu spadł, przez co stracili śmy dotychczasowe przywileje dla gmin zagrożonych strukturalnym bezrobociem - przekonuje Jan Szumski, szef słupskich radnych.	Tam było mniej ludzi bez pracy, więc wskaźnik bezrobocia po połączeniu od razu spadło, przez co stracili śmy dotychczasowe przywileje dla gmin zagrożonych strukturalnym bezrobociem - przekonuje Jan Szumski, szef słupskich radnych.
Fakt, że uznawany za symbol niemieckiej solidności polityk dopuszczał się bezprawia, wywołał szok.	Fakt, że uznawany za symbol niemieckiej solidności polityk dopuszczał się bezprawia, wywołało szok.
Dr David Warner, neurofizjolog Akademii Medycznej Loma Linda w Kalifornii, wspólnie ze specjalistami z Uniwersytetu Stanforda opracował urządzenie reagujące na ruchy mięśni twarzy.	Dr David Warner, neurofizjolog Akademii Medycznej Loma Linda w Kalifornii, wspólnie ze specjalistami z Uniwersytetu Stanforda opracowało urządzenie reagujące na ruchy mięśni twarzy.
W szczególności, nabór mężczyzn do szkół średnich przekraczający średnią o 10% ograniczał ryzyko konfliktu o 3%, podczas gdy tempo wzrostu wyższe o 1% niż średnia w badaniu skutkowało obniżeniem ryzyka wojny domowej o około 1%.	W szczególności, nabór mężczyzn do szkół średnich przekraczający średnią o 10% ograniczało ryzyko konfliktu o 3%, podczas gdy tempo wzrostu wyższe o 1% niż średnia w badaniu skutkowało obniżeniem ryzyka wojny domowej o około 1%.
Ten kontakt z Zachodem w XVI w. doprowadził do okresu intensywnego rozwoju gospodarczego po otwarciu dochodowych szlaków handlowych.	Ten kontakt z Zachodem w XVI w. doprowadziło do okresu intensywnego rozwoju gospodarczego po otwarciu dochodowych szlaków handlowych.
Do dziś widzę wyraz przerażenia na twarzy profesora Alessandriniego, kiedy pani Dzieduszycka na konferencji prasowej z ówczesnym, nieżyjącym już kardynałem Algieru Leonem Duvalem, występującym jako jeden z zastępców przewodniczącego sesji Synodu Biskupów, zapytała: "Dlaczego synod, obradujący na temat sprawiedliwości społecznej, nie podjął uchwały w sprawie wyzwolenia zwierząt i zapewnienia praw przynależnych każdej żywej istocie?"	Do dziś widzę wyraz przerażenia na twarzy profesora Alessandriniego, kiedy pani Dzieduszycka na konferencji prasowej z ówczesnym, nieżyjącym już kardynałem Algieru Leonem Duvalem, występującym jako jeden z zastępców przewodniczącego sesji Synodu Biskupów, zapytała: "Dlaczego synod, obradujący na temat sprawiedliwości społecznej, nie podjęło uchwały w sprawie wyzwolenia zwierząt i zapewnienia praw przynależnych każdej żywej istocie?"
Autor książki barwnie opowiadał o dziejach powstania monografii parafii Świętej Katarzyny.	Autor książki barwnie opowiadało o dziejach powstania monografii parafii Świętej Katarzyny.
Milicjant, krostowaty młokos, długo spisywał jej zeznanie.	Milicjant, krostowaty młokos, długo spisywało jej zeznanie.
Szef czeczeńskiej delegacji Usman Imajew, zanim zachorował, powiedział dziennikarzom, że obie strony osiągnęły już porozumienie.	Szef czeczeńskiej delegacji Usman Imajew, zanim zachorował, powiedziało dziennikarzom, że obie strony osiągnęły już porozumienie.
Rozwój naszych stosunków z parlamentami w krajach trzecich stanowił również główną kwestię we wszystkich naszych działaniach.	Rozwój naszych stosunków z parlamentami w krajach trzecich stanowiło również główną kwestię we wszystkich naszych działaniach.
Trochę złodziej, trochę bandzior, prowadził barwne jak na tamte czasy życie.	Trochę złodziej, trochę bandzior, prowadziło barwne jak na tamte czasy życie.
Ksiądz Gaenswein nie zawiódł.	Ksiądz Gaenswein nie zawiodło.
Słynny aktor Dustin Hoffman pisemnie przeprosił właściciela firmy, z której jego córka ukradła 8 tysięcy dolarów, bo "była bez grosza".	Słynny aktor Dustin Hoffman pisemnie przeprosiło właściciela firmy, z której jego córka ukradła 8 tysięcy dolarów, bo "była bez grosza".
Kto, od kogo i w jakim celu, jeszcze lat temu siedemdziesiąt, postanowił nabyć szubieniczne sznury?	Kto, od kogo i w jakim celu, jeszcze lat temu siedemdziesiąt, postanowiło nabyć szubieniczne sznury?
Ostatecznie w głosowaniu wniosek radnego Karskiego przeszedł.	Ostatecznie w głosowaniu wniosek radnego Karskiego przeszło.
- Mały czupurny kapral Patejuk gorącym szeptem dmuchał Marczakowi w ucho.	- Mały czupurny kapral Patejuk gorącym szeptem dmuchało Marczakowi w ucho.
Były drugi trener lubelskich szczypiornistek nie zdołał poprowadzić jeleniogórzanek do sukcesu.	Były drugi trener lubelskich szczypiornistek nie zdołało poprowadzić jeleniogórzanek do sukcesu.
Pierwszoklasista z miejscowej podstawówki wygrał rower w konkursie wiedzy o ruchu drogowym.	Pierwszoklasista z miejscowej podstawówki wygrało rower w konkursie wiedzy o ruchu drogowym.
Doroczny Bal Mody w salonach Hotelu Europejskiego zgromadził najpiękniejsze panie stolicy.	Doroczny Bal Mody w salonach Hotelu Europejskiego zgromadziło najpiękniejsze panie stolicy.
Pobyt w Lefortowie nie trwał jednak długo.	Pobyt w Lefortowie nie trwało jednak długo.
Obecny minister finansów oczywiście nic nie robił w tej sprawie.	Obecny minister finansów oczywiście nic nie robiło w tej sprawie.
Ale najgorszy moment tego czystego szaleństwa i paskudnego zachowania Angusa miał dopiero nastąpić.	Ale najgorszy moment tego czystego szaleństwa i paskudnego zachowania Angusa miało dopiero nastąpić.
Obrońca oskarżonego, wybitny adwokat - Jan Nowodworski, późniejszy dziekan Rady Adwokackiej, złożył skargę apelacyjną, w której dowodził, że prawo nie może działać wstecz i art. 108 k.k. nie ma w tym przypadku zastosowania.	Obrońca oskarżonego, wybitny adwokat - Jan Nowodworski, późniejszy dziekan Rady Adwokackiej, złożyło skargę apelacyjną, w której dowodził, że prawo nie może działać wstecz i art. 108 k.k. nie ma w tym przypadku zastosowania.
Barok ambony, kiedyś dla niej naturalny, płynący dzielnie przez wieki, sprawiał teraz wrażenie kłopotliwego dodatku, fanaberii artysty, był nieznośnie kiczowaty, jarmarczny.	Barok ambony, kiedyś dla niej naturalny, płynący dzielnie przez wieki, sprawiało teraz wrażenie kłopotliwego dodatku, fanaberii artysty, był nieznośnie kiczowaty, jarmarczny.
Ale faktem też jest, że w społeczeństwie francuskim opozycja jest bez porównania silniejsza niż w parlamencie i że kraj stoi przed trudnymi problemami ekonomicznymi i społecznymi, z których żadnego sam rezultat wyborów nie rozwiązał.	Ale faktem też jest, że w społeczeństwie francuskim opozycja jest bez porównania silniejsza niż w parlamencie i że kraj stoi przed trudnymi problemami ekonomicznymi i społecznymi, z których żadnego sam rezultat wyborów nie rozwiązało.
