Sentence	VocabSize	Tokens
لقد سكن غرينلاند القليل من البشر. يُحكى في الملحمات الإسكندنافية أن إريك الأحمر نُفى من أيسلندا بتهمة القتل، وعندما سافر غرباً، وجد غرينلاند وأطلق عليها غرينلاند.	32768	42
بغض النظر عن اكتشافه فإن قبائل الإسكيمو كانت تعيش هناك سابقاً.	32768	17
كانت هناك اختلافات كثيرة بين الناس والملوك والعادات والتاريخ في دول "الدنمارك" و"السويد" و"النرويج" و"أيسلندا"،على الرغم من أن كل دولة كانت "إسكندنافية".	32768	44
إذا كنت قد شاهدت فيلم الكنز الوطني، فقد تعتقد أن خريطة كنز قد كُتبَت على ظهر إعلان الاستقلال.	32768	26
لكن هذا غير صحيح. فعلى الرغم من وجود شيء مكتوب على ظهر المستند، فإنه ليس خريطةً لكنز.	32768	22
كُتب على ظهر إعلان الاستقلال عبارة "إعلان الاستقلال الأصلي بتاريخ 4 يوليو 1776". يظهر النص في أسفل المستند، مقلوباً.	32768	28
على الرغم من أن كاتب هذا الجزء من النص غير معروف تحديداً، ولكننا نعلم أن المخطوطة الكبيرة (ذات مقاسات 29¾ بوصة × 24½ بوصة) كانت مخزّنة مطوية في بداية وجودها.	32768	46
لذا، فمن المرجح أنه تمت إضافة الرمز ببساطة كتسمية.	32768	13
لقد أدت عمليات إنزال يوم النصر والمعارك التالية له إلى تحرير شمال فرنسا، لكن الجنوب لم يكن قد حُرر بعد.	32768	26
كان يحكم فرنسا "فيشي". هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم.	32768	34
في 15 آب 1940، غزا الحلفاء جنوب فرنسا، وسُمِّيَ الغَزْوُ بـ"عملية دراغون".	32768	31
في أسبوعين فقط، حرر الأمريكيون والقوات الفرنسية الحرة جنوب فرنسا، وكانوا في طريقهم نحو ألمانيا.	32768	20
الحضارة هي ثقافةٌ فرديةٌ مشتركةٌ بين مجموعةٍ كبيرة من الناس الذين يعيشون ويعملون بشكل تعاوني، مجتمع.	32768	25
أصل كلمة حضارة من اللاتينية civilis، والتي تعني مدني، والتي تتعلق باللاتينية سيفيس، وتعني مواطن، وسيفيتاس، تعني مدينة أو دولة المدينة، وهذا أيضاً يحدد بطريقة الكتلة المجتمعية.	32768	46
إن المدن المستقلة ذاتياً هي بمثابة أسلاف الأمم. إن الثقافة الحضارية تعني ضمناً نقل المعرفة عبر عدة أجيال، بصمة ثقافية متبقية ونشر المعرفة بشكل عادل.	32768	33
تتلاشى الثقافات الصغرى في كثير من الأحيان دون أن تترك أي دليل تاريخي فعلي ولا يُعترف بها باعتبارها حضارات حقيقية.	32768	26
أثناء الحرب الثورية، شكلت الولايات الثلاث عشرة أولاً حكومة مركزية ضعيفة ـ وكان الكونغرس يشكل العنصر الوحيد فيها ـ في ظل النظام الأساسي للاتحاد الفيدرالي.	32768	29
كان الكونجرس يفتقر إلى أي سلطة لفرض الضرائب، وبسبب عدم وجود سلطة تنفيذية وطنية أو قضائية، فقد اعتمد على سلطات الدولة، التي كانت في الغالب غير متعاونة، لفرض جميع قوانيه.	32768	40
بالإضافة إلى ذلك، لا تملك سلطة تجاوز القوانين الضريبيّة والتعريفات المفروضة بين الولايات.	32768	19
تطلبت المواد الموافقة بالإجماع من قبل جميع الولايات قبل أن تُعدل واستهزأت الولايات من الحكومة المركزية لدرجة أن ممثليهم غالباً ما كانوا غائبين.	32768	34
تعد كرة القدم الوطنية الإيطالية، إلى جانب المنتخب الألماني لكرة القدم ثاني أكثر الفرق نجاحاً في العالم وكانوا أبطال كأس العالم لكرة القدم في عام 2006.	32768	30
تشمل الرياضات الشعبية كرة القدم، وكرة السلة، والكرة الطائرة، وكرة الماء، والمبارزة، والرجبي، وركوب الدراجات، وهوكي الجليد، وهوكي الإنزلاق وسباق السيارات F1.	32768	47
الرياضات الشتوية هي الأكثر شعبية في المناطق الشمالية، حيث يتنافس الإيطاليون في الألعاب الدولية والأحداث الأولمبية.	32768	24
تضم اليابان ما يقرب من 7,000 جزيرة (أكبرها جزيرة هونشو)، ما يجعل اليابان سابع أكبر جزيرة في العالم!	32768	28
بسبب عنقود/مجموعة الجزر التي تمتلكها اليابان، فغالباً ما يُشار إلى اليابان -من منظور جغرافي- على أنها "أرخبيل"	32768	34
بدأت تايوان في طريق العودة في القرن الخامس عشر حيث سجّل البحارة الأوروبيين الذين يمرون اسم الجزيرة lha Formosa، أو الجزيرة الجميلة.	32768	35
في عام 1624، أنشأت شركة الهند الشرقية الهولندية قاعدة في جنوب غرب تايوان وبدأت في تغيير ممارسات إنتاج الحبوب الأصلية وتوظيف العمال الصينيين للعمل في مزارع الأرز والسكر.	32768	32
عام 1683، هيمنت جيوش أسرة تشينغ (1644-1912) على المناطق الساحلية الغربية والشمالية في تايوان وأعلنت تايوان مقاطعةً تابعةً لإمبراطورية تشينغ سنة 1885.	32768	42
في عام 1895 وبعد هزيمتها في الحرب الصينية اليابانية الأولى ما بين 1894 و 1895 وقعت حكومة تشينغ معاعدة شيمونوسكي، والتي تنازلت من خلالها عن سيادتها على التايوان لصالح اليابان التي حكمت الجزيرة حتى عام 1945.	32768	51
تتكون مدينة ماتشو بيتشو من ثلاثة مبانٍ رئيسية، وهي إنتيهواتانا، ومعبد الشمس، وغرفة النوافذ الثلاثة.	32768	28
أُعيد بناء معظم المباني الموجودة على حواف المجمع من أجل إعطاء السياح فكرة أفضل عن كيفية ظهورها في الأصل.	32768	25
وبحلول عام 1976، تمت استعادة ثلاثين في المائة من ماتشو بيتشو واستمرت أعمال الترميم حتى اليوم.	32768	23
فعلى سبيل المثال، تنسيق تصوير الصور الساكنة الأكثر شيوعاً في العالم هو 35 ميليمتراً، وهو حجم الفيلم المسيطر في نهاية عصر الفيلم التناظري.	32768	35
ما يزال يُنتج إلى اليوم، ولكنّ الأهمّ من ذلك أن نسبة عرضه إلى ارتفاعه قد ورثتها منه تنسيقات مستشعر الصور في الكاميرات الرقمية.	32768	34
إن نموذج الـ35 مم هو في الحقيقة، مربك بعض الشيء، بعرض 36 مم وارتفاع 24 مم.	32768	21
نسبة الأبعاد الخاصة بهذه الصورة تكون (عند القسمة على 12 للحصول على النسبة لأبسط عدد صحيح) إذن ستكون 3:2.	32768	28
تساوي أو تقارب العديد من الصيغ الشائعة (مجموعة صيغ نظام الصور المتقدم، على سبيل المثال) نسبةَ العرض إلى الارتفاع هذه.	32768	26
